,Season,Lookback,Num Games,Num Correct,% Correct,Timestamp,Run Duration,Comment
0,2011,50,818,456,55.74572127139364,2020-01-05 23:49:09.638800,0.0,
1,2012,50,763,419,54.914809960681524,2020-01-05 23:49:48.292769,0.0,
