,Date,Visiting Team,Visiting League,Home Team,Home League,Visiting Score,Home Score,V Start Pitcher ID,H Start Pitcher ID,Home Winner,V NetRuns,H NetRuns,V NP Avg,H NP Avg
15416,20160605,CHA,AL,DET,AL,2,5,quinj001,verlj001,True,-3,3,-1.5,1.6
15429,20160606,TOR,AL,DET,AL,0,11,happj001,fulmm001,True,-11,11,0.9,1.6
15439,20160607,TOR,AL,DET,AL,2,3,sanca006,boydm001,True,-1,1,-0.3,2.9
15455,20160608,TOR,AL,DET,AL,7,2,dickr001,zimmj003,False,5,-5,-1.0,2.9
15619,20160620,SEA,AL,DET,AL,7,8,karnn001,pelfm001,True,-1,1,-0.9,1.9
15630,20160621,SEA,AL,DET,AL,2,4,paxtj001,verlj001,True,-2,2,-1.3,1.9
15645,20160622,SEA,AL,DET,AL,1,5,iwakh001,fulmm001,True,-4,4,-1.1,1.9
15659,20160623,SEA,AL,DET,AL,4,5,sampa001,norrd002,True,-1,1,-0.9,2.6
15669,20160624,CLE,AL,DET,AL,7,5,salad001,zimmj003,False,2,-2,-0.6,2.8
15685,20160625,CLE,AL,DET,AL,6,0,carrc003,sanca004,False,6,-6,-0.6,1.9
15700,20160626,CLE,AL,DET,AL,9,3,tomlj001,verlj001,False,6,-6,0.6,1.0
15725,20160628,MIA,NL,DET,AL,5,7,conla001,pelfm001,True,-2,2,1.0,0.1
15740,20160629,MIA,NL,DET,AL,3,10,koeht001,norrd002,True,-7,7,0.4,-0.8
15911,20160715,KCA,AL,DET,AL,2,4,kenni001,verlj001,True,-2,2,-1.2,-0.2
15926,20160716,KCA,AL,DET,AL,8,4,duffd001,pelfm001,False,4,-4,-1.3,0.5
15941,20160717,KCA,AL,DET,AL,2,4,venty001,fulmm001,True,-2,2,-0.8,0.0
15956,20160718,MIN,AL,DET,AL,0,1,nolar001,boydm001,True,-1,1,2.3,0.0
15968,20160719,MIN,AL,DET,AL,6,2,milot001,sanca004,False,4,-4,2.4,-0.3
15982,20160720,MIN,AL,DET,AL,4,1,sante001,verlj001,False,3,-3,2.9,-0.8
16102,20160729,HOU,AL,DET,AL,6,14,mchuc001,boydm001,True,-8,8,2.2,-0.9
16117,20160730,HOU,AL,DET,AL,2,3,fierm001,verlj001,True,-1,1,1.9,0.5
16132,20160731,HOU,AL,DET,AL,0,11,keucd001,pelfm001,True,-11,11,1.6,1.2
16156,20160802,CHA,AL,DET,AL,5,11,shiej002,sanca004,True,-6,6,-1.6,2.1
16171,20160803,CHA,AL,DET,AL,1,2,salec001,fulmm001,True,-1,1,-2.1,2.0
16186,20160804,CHA,AL,DET,AL,6,3,quinj001,zimmj003,False,3,-3,-1.5,1.9
16196,20160805,NYN,NL,DET,AL,3,4,syndn001,verlj001,True,-1,1,-0.5,2.0
16211,20160806,NYN,NL,DET,AL,5,6,verrl001,boydm001,True,-1,1,-0.4,1.9
16226,20160807,NYN,NL,DET,AL,3,1,degrj001,sanca004,False,2,-2,-1.0,1.9
16336,20160815,KCA,AL,DET,AL,3,1,kenni001,norrd002,False,2,-2,-0.8,2.1
16347,20160816,KCA,AL,DET,AL,6,1,duffd001,verlj001,False,5,-5,-0.1,2.2
16363,20160817,KCA,AL,DET,AL,4,1,venty001,sanca004,False,3,-3,0.5,0.9
16378,20160818,BOS,AL,DET,AL,3,4,buchc001,boydm001,True,-1,1,1.2,0.5
16390,20160819,BOS,AL,DET,AL,10,2,porcr001,fulmm001,False,8,-8,1.0,-0.5
16405,20160820,BOS,AL,DET,AL,3,2,pomed001,norrd002,False,1,-1,1.9,-1.9
16420,20160821,BOS,AL,DET,AL,5,10,owenh002,verlj001,True,-5,5,2.2,-2.1
16483,20160826,ANA,AL,DET,AL,2,4,nolar001,verlj001,True,-2,2,-2.9,-1.3
16498,20160827,ANA,AL,DET,AL,3,2,oberb001,fulmm001,False,1,-1,-2.9,-1.2
16513,20160828,ANA,AL,DET,AL,5,0,skagt001,sanca004,False,5,-5,-2.4,-1.4
16530,20160829,CHA,AL,DET,AL,3,4,shiej002,boydm001,True,-1,1,0.5,-1.7
16543,20160830,CHA,AL,DET,AL,4,8,ranaa001,norrd002,True,-4,4,0.1,-1.4
16557,20160831,CHA,AL,DET,AL,2,3,salec001,verlj001,True,-1,1,-0.5,-0.5
16672,20160909,BAL,AL,DET,AL,3,4,gausk001,fulmm001,True,-1,1,-0.6,-0.1
16687,20160910,BAL,AL,DET,AL,11,3,jimeu001,zimmj003,False,8,-8,-0.3,-0.1
16702,20160911,BAL,AL,DET,AL,3,1,tillc001,verlj001,False,2,-2,0.4,-0.1
16718,20160912,MIN,AL,DET,AL,2,4,sante001,norrd002,True,-2,2,-3.6,-0.2
16733,20160913,MIN,AL,DET,AL,8,1,gibsk002,boydm001,False,7,-7,-3.1,-0.5
16748,20160914,MIN,AL,DET,AL,6,9,dufft001,sanca004,True,-3,3,-2.3,-1.4
16764,20160915,MIN,AL,DET,AL,5,1,santh001,pelfm001,False,4,-4,-1.6,-1.0
16869,20160923,KCA,AL,DET,AL,3,8,duffd001,fulmm001,True,-5,5,1.1,-0.9
16884,20160924,KCA,AL,DET,AL,7,4,venty001,norrd002,False,3,-3,0.0,-0.5
16899,20160925,KCA,AL,DET,AL,12,9,volqe001,boydm001,False,3,-3,-0.3,-1.2
16913,20160926,CLE,AL,DET,AL,7,4,klubc001,farmb001,False,3,-3,-0.1,-1.6
16923,20160927,CLE,AL,DET,AL,0,12,clevm001,verlj001,True,-12,12,-0.9,-2.0
16938,20160928,CLE,AL,DET,AL,3,6,mcalz001,fulmm001,True,-3,3,-1.4,0.0
17066,20170407,BOS,AL,DET,AL,5,6,wrigs001,fulmm001,True,-1,1,0.8,0.5
17081,20170408,BOS,AL,DET,AL,1,4,rodre004,zimmj003,True,-3,3,0.4,0.4
17096,20170409,BOS,AL,DET,AL,7,5,porcr001,norrd002,False,2,-2,-0.2,1.4
17106,20170410,BOS,AL,DET,AL,1,2,salec001,verlj001,True,-1,1,-0.4,0.9
17119,20170411,MIN,AL,DET,AL,1,2,santh001,boydm001,True,-1,1,0.2,1.4
17132,20170412,MIN,AL,DET,AL,3,5,gibsk002,fulmm001,True,-2,2,0.2,1.0
17144,20170413,MIN,AL,DET,AL,11,5,hughp001,zimmj003,False,6,-6,0.1,1.5
17306,20170425,SEA,AL,DET,AL,9,19,hernf002,zimmj003,True,-10,10,-0.3,1.2
17320,20170426,SEA,AL,DET,AL,8,0,paxtj001,norrd002,False,8,-8,-1.2,2.5
17332,20170427,SEA,AL,DET,AL,2,1,iwakh001,verlj001,False,1,-1,-0.2,0.5
17342,20170428,CHA,AL,DET,AL,7,3,pelfm001,boydm001,False,4,-4,-0.2,0.1
17356,20170429,CHA,AL,DET,AL,6,4,holld003,fulmm001,False,2,-2,-0.1,-0.4
17370,20170430,CHA,AL,DET,AL,3,7,gonzm003,zimmj003,True,-4,4,0.2,-0.9
17383,20170501,CLE,AL,DET,AL,1,7,bauet001,norrd002,True,-6,6,0.8,-0.3
17396,20170502,CLE,AL,DET,AL,2,5,klubc001,verlj001,True,-3,3,-0.1,0.2
17409,20170503,CLE,AL,DET,AL,3,2,carrc003,boydm001,False,1,-1,0.0,0.4
17581,20170516,BAL,AL,DET,AL,13,11,milew001,boydm001,False,2,-2,-0.6,0.1
17597,20170517,BAL,AL,DET,AL,4,5,jimeu001,fulmm001,True,-1,1,0.4,0.5
17606,20170518,BAL,AL,DET,AL,5,6,bundd001,zimmj003,True,-1,1,0.0,-0.4
17622,20170519,TEX,AL,DET,AL,5,3,martn002,norrd002,False,2,-2,-1.4,0.5
17636,20170520,TEX,AL,DET,AL,3,9,grifa002,verlj001,True,-6,6,-0.4,0.4
17650,20170521,TEX,AL,DET,AL,5,2,darvy001,boydm001,False,3,-3,-0.6,1.4
17814,20170602,CHA,AL,DET,AL,5,15,holld003,fulmm001,True,-10,10,0.8,1.3
17829,20170603,CHA,AL,DET,AL,1,10,gonzm003,zimmj003,True,-9,9,0.0,1.9
17844,20170604,CHA,AL,DET,AL,4,7,holmd002,verlj001,True,-3,3,-0.8,2.2
17865,20170606,ANA,AL,DET,AL,5,3,chavj001,norrd002,False,2,-2,-0.7,2.2
17880,20170607,ANA,AL,DET,AL,0,4,meyea001,farmb001,True,-4,4,-0.2,2.1
17894,20170608,ANA,AL,DET,AL,11,4,ramij002,fulmm001,False,7,-7,-0.4,2.7
17967,20170613,ARI,NL,DET,AL,7,6,greiz001,farmb001,False,1,-1,-0.9,1.9
17982,20170614,ARI,NL,DET,AL,2,1,walkt004,zimmj003,False,1,-1,-1.0,1.7
17993,20170615,TBA,AL,DET,AL,3,5,cobba001,verlj001,True,-2,2,-1.5,1.8
18005,20170616,TBA,AL,DET,AL,4,13,ramie004,norrd002,True,-9,9,-1.5,1.4
18020,20170617,TBA,AL,DET,AL,3,2,archc001,fulmm001,False,1,-1,-2.6,2.6
18036,20170618,TBA,AL,DET,AL,9,1,farij001,farmb001,False,8,-8,-2.7,1.5
18159,20170627,KCA,AL,DET,AL,3,5,stram001,verlj001,True,-2,2,1.3,-0.2
18174,20170628,KCA,AL,DET,AL,8,2,kenni001,norrd002,False,6,-6,2.0,-0.3
18188,20170629,KCA,AL,DET,AL,3,7,junij001,fulmm001,True,-4,4,2.9,-0.7
18215,20170701,CLE,AL,DET,AL,4,7,tomlj001,sanca004,True,-3,3,2.3,-0.7
18216,20170701,CLE,AL,DET,AL,4,1,carrc003,zimmj003,False,3,-3,2.8,0.3
18232,20170702,CLE,AL,DET,AL,11,8,clevm001,verlj001,False,3,-3,3.8,0.1
18256,20170704,SFN,NL,DET,AL,3,5,cainm001,fulmm001,True,-2,2,-0.6,-0.1
18270,20170705,SFN,NL,DET,AL,5,4,blact002,norrd002,False,1,-1,-0.6,-0.1
18283,20170706,SFN,NL,DET,AL,2,6,strac001,sanca004,True,-4,4,-0.1,-1.1
18344,20170714,TOR,AL,DET,AL,7,2,sanca006,verlj001,False,5,-5,-0.4,-0.6
18359,20170715,TOR,AL,DET,AL,1,11,lirif001,fulmm001,True,-10,10,0.0,-0.3
18375,20170716,TOR,AL,DET,AL,5,6,estrm001,sanca004,True,-1,1,-0.5,0.5
18484,20170724,KCA,AL,DET,AL,5,3,hammj002,verlj001,False,2,-2,0.6,1.2
18498,20170725,KCA,AL,DET,AL,3,1,duffd001,fulmm001,False,2,-2,0.4,0.6
18513,20170726,KCA,AL,DET,AL,16,2,kenni001,sanca004,False,14,-14,0.8,0.1
18535,20170728,HOU,AL,DET,AL,6,5,keucd001,zimmj003,False,1,-1,2.8,-1.0
18550,20170729,HOU,AL,DET,AL,3,5,mchuc001,boydm001,True,-2,2,3.2,-0.8
18566,20170730,HOU,AL,DET,AL,1,13,mccul002,verlj001,True,-12,12,2.0,-0.8
18701,20170809,PIT,NL,DET,AL,0,10,novai001,verlj001,True,-10,10,0.6,0.5
18712,20170810,PIT,NL,DET,AL,7,5,coleg001,verhd001,False,2,-2,-1.5,1.1
18724,20170811,MIN,AL,DET,AL,9,4,gibsk002,sanca004,False,5,-5,0.3,1.4
18739,20170812,MIN,AL,DET,AL,11,12,berrj001,zimmj003,True,-1,1,1.0,-0.1
18755,20170813,MIN,AL,DET,AL,6,4,sante001,boydm001,False,2,-2,1.3,-0.1
18822,20170818,LAN,NL,DET,AL,8,5,hillr001,zimmj003,False,3,-3,2.7,-0.1
18837,20170819,LAN,NL,DET,AL,3,0,ryu-h001,fulmm001,False,3,-3,2.2,-0.2
18852,20170820,LAN,NL,DET,AL,1,6,maedk001,verlj001,True,-5,5,2.4,0.9
18879,20170822,NYA,AL,DET,AL,13,4,tanam001,boydm001,False,9,-9,0.6,1.5
18894,20170823,NYA,AL,DET,AL,10,2,sevel001,zimmj003,False,8,-8,1.4,0.4
18906,20170824,NYA,AL,DET,AL,6,10,garcj004,fulmm001,True,-4,4,1.5,-1.6
19015,20170901,CLE,AL,DET,AL,3,2,carrc003,boydm001,False,1,-1,3.6,-2.2
19016,20170901,CLE,AL,DET,AL,10,0,clevm001,farmb001,False,10,-10,3.3,-2.1
19031,20170902,CLE,AL,DET,AL,5,2,klubc001,zimmj003,False,3,-3,3.6,-2.6
19047,20170903,CLE,AL,DET,AL,11,1,tomlj001,bellc003,False,10,-10,3.3,-3.0
19064,20170904,KCA,AL,DET,AL,7,6,junij001,lewia001,False,1,-1,-2.4,-3.8
19078,20170905,KCA,AL,DET,AL,2,13,vargj001,sanca004,True,-11,11,-3.1,-3.6
19093,20170906,KCA,AL,DET,AL,13,2,hammj002,boydm001,False,11,-11,-4.6,-2.2
19198,20170914,CHA,AL,DET,AL,17,7,shiej002,bellc003,False,10,-10,-1.3,-3.8
19212,20170915,CHA,AL,DET,AL,2,3,fulmc001,sanca004,True,-1,1,-0.2,-3.9
19227,20170916,CHA,AL,DET,AL,10,4,loper003,jayem001,False,6,-6,-0.4,-3.0
19242,20170917,CHA,AL,DET,AL,0,12,coved001,boydm001,True,-12,12,1.2,-4.0
19252,20170918,OAK,AL,DET,AL,8,3,alcar001,farmb001,False,5,-5,-1.7,-2.7
19263,20170919,OAK,AL,DET,AL,9,8,gossd001,bellc003,False,1,-1,-1.0,-2.2
19278,20170920,OAK,AL,DET,AL,3,2,mengd001,sanca004,False,1,-1,-0.8,-2.0
19291,20170921,MIN,AL,DET,AL,12,1,mejia001,zimmj003,False,11,-11,-2.2,-1.1
19305,20170922,MIN,AL,DET,AL,7,3,gibsk002,norrd002,False,4,-4,-0.4,-2.1
19320,20170923,MIN,AL,DET,AL,10,4,sante001,boydm001,False,6,-6,0.1,-3.6
19335,20170924,MIN,AL,DET,AL,10,4,berrj001,farmb001,False,6,-6,0.3,-3.1
