,Date,Visiting Team,Visiting League,Home Team,Home League,Visiting Score,Home Score,V Start Pitcher ID,H Start Pitcher ID,Home Winner,V NetRuns,H NetRuns,V NP Avg,H NP Avg
0,20100404,NYA,AL,BOS,AL,7,9,sabac001,beckj002,True,-2,2,,
1,20100405,MIN,AL,ANA,AL,3,6,bakes002,weavj003,True,-3,3,,
2,20100405,CLE,AL,CHA,AL,0,6,westj001,buehm001,True,-6,6,,
3,20100405,DET,AL,KCA,AL,8,4,verlj001,greiz001,False,4,-4,,
4,20100405,SEA,AL,OAK,AL,5,3,hernf002,sheeb001,False,2,-2,,
5,20100405,TOR,AL,TEX,AL,4,5,marcs001,felds001,True,-1,1,,
6,20100405,SDN,NL,ARI,NL,3,6,garlj001,hared001,True,-3,3,,
7,20100405,CHN,NL,ATL,NL,5,16,zambc001,lowed001,True,-11,11,,
8,20100405,SLN,NL,CIN,NL,11,6,carpc002,haraa001,False,5,-5,,
9,20100405,SFN,NL,HOU,NL,5,2,linct001,oswar001,False,3,-3,,
10,20100405,COL,NL,MIL,NL,5,3,jimeu001,gally001,False,2,-2,,
11,20100405,MIA,NL,NYN,NL,1,7,johnj009,santj003,True,-6,6,,
12,20100405,LAN,NL,PIT,NL,5,11,padiv001,dukez001,True,-6,6,,
13,20100405,PHI,NL,WAS,NL,11,1,hallr001,lannj001,False,10,-10,,
14,20100406,MIN,AL,ANA,AL,5,3,blacn001,saunj001,False,2,-2,,
15,20100406,NYA,AL,BOS,AL,6,4,burna001,lestj001,False,2,-2,,
16,20100406,SEA,AL,OAK,AL,1,2,sneli001,bradd002,True,-1,1,,
17,20100406,BAL,AL,TBA,AL,3,4,millk004,shiej002,True,-1,1,,
18,20100406,SDN,NL,ARI,NL,6,3,younc003,jacke001,False,3,-3,,
19,20100406,SFN,NL,HOU,NL,3,0,zitob001,rodrw002,False,3,-3,,
20,20100406,COL,NL,MIL,NL,5,7,smitg002,wolfr001,True,-2,2,,
21,20100407,MIN,AL,ANA,AL,4,2,pavac001,sante001,False,2,-2,,
22,20100407,NYA,AL,BOS,AL,3,1,petta001,lackj001,False,2,-2,,
23,20100407,CLE,AL,CHA,AL,5,3,carmf001,peavj001,False,2,-2,,
24,20100407,DET,AL,KCA,AL,2,3,schem001,hochl001,True,-1,1,,
25,20100407,SEA,AL,OAK,AL,5,6,rowlr002,duchj001,True,-1,1,,
26,20100407,BAL,AL,TBA,AL,3,4,guthj001,garzm001,True,-1,1,,
27,20100407,TOR,AL,TEX,AL,7,4,tallb001,hardr001,False,3,-3,,
28,20100407,SDN,NL,ARI,NL,3,5,corrk001,kenni001,True,-2,2,,
29,20100407,CHN,NL,ATL,NL,2,3,dempr002,jurrj001,True,-1,1,,
30,20100407,SLN,NL,CIN,NL,6,3,waina001,cuetj001,False,3,-3,,
31,20100407,SFN,NL,HOU,NL,10,4,cainm001,myerb001,False,6,-6,,
32,20100407,COL,NL,MIL,NL,4,5,cooka002,david002,True,-1,1,,
33,20100407,MIA,NL,NYN,NL,7,6,nolar001,mainj001,False,1,-1,,
34,20100407,LAN,NL,PIT,NL,3,4,kersc001,ohler001,True,-1,1,,
35,20100407,PHI,NL,WAS,NL,8,4,hamec001,marqj001,False,4,-4,,
36,20100408,MIN,AL,ANA,AL,10,1,slowk001,pinej001,False,9,-9,,
37,20100408,CLE,AL,CHA,AL,5,3,mastj001,floyg001,False,2,-2,,
38,20100408,DET,AL,KCA,AL,7,3,willd003,bannb001,False,4,-4,,
39,20100408,SEA,AL,OAK,AL,2,6,fistd001,andeb004,True,-4,4,,
40,20100408,BAL,AL,TBA,AL,5,4,matub001,niemj001,False,1,-1,,
41,20100408,TOR,AL,TEX,AL,3,1,romer002,wilsc004,False,2,-2,,
42,20100408,CHN,NL,ATL,NL,2,0,wellr001,hanst001,False,2,-2,,
43,20100408,SLN,NL,CIN,NL,1,2,pennb002,arrob001,True,-1,1,,
44,20100408,MIA,NL,NYN,NL,3,1,roben001,niesj001,False,2,-2,,
45,20100408,LAN,NL,PIT,NL,10,2,billc001,mahop002,False,8,-8,,
46,20100408,PHI,NL,WAS,NL,5,6,kendk001,stamc001,True,-1,1,,
47,20100409,OAK,AL,ANA,AL,10,4,gonzg003,palmm001,False,6,-6,,
48,20100409,TOR,AL,BAL,AL,7,6,morrb001,bergb002,False,1,-1,,
49,20100409,MIN,AL,CHA,AL,4,3,lirif001,dankj001,False,1,-1,,
50,20100409,CLE,AL,DET,AL,2,5,huffd001,porcr001,True,-3,3,,
51,20100409,BOS,AL,KCA,AL,3,4,waket001,davik002,True,-1,1,,
52,20100409,NYA,AL,TBA,AL,3,9,vazqj001,pricd001,True,-6,6,,
53,20100409,SEA,AL,TEX,AL,2,6,vargj001,lewic001,True,-4,4,,
54,20100409,PIT,NL,ARI,NL,1,9,mortc002,loper001,True,-8,8,,
55,20100409,CHN,NL,CIN,NL,4,5,silvc001,bailh001,True,-1,1,,
56,20100409,SDN,NL,COL,NL,0,7,richc002,delaj001,True,-7,7,,
57,20100409,LAN,NL,MIA,NL,7,3,kuroh001,volsc001,False,4,-4,,
58,20100409,PHI,NL,HOU,NL,8,0,happj001,norrb001,False,8,-8,,
59,20100409,SLN,NL,MIL,NL,5,4,lohsk001,bushd001,False,1,-1,,
60,20100409,WAS,NL,NYN,NL,2,8,mockg001,pelfm001,True,-6,6,,
61,20100409,ATL,NL,SFN,NL,4,5,hudst001,sancj002,True,-1,1,,
62,20100410,OAK,AL,ANA,AL,3,4,sheeb001,weavj003,True,-1,1,,
63,20100410,TOR,AL,BAL,AL,3,0,eveld001,hernd002,False,3,-3,,
64,20100410,MIN,AL,CHA,AL,2,1,bakes002,garcf002,False,1,-1,,
65,20100410,CLE,AL,DET,AL,2,4,talbm001,bondj001,True,-2,2,,
66,20100410,BOS,AL,KCA,AL,8,3,beckj002,greiz001,False,5,-5,,
67,20100410,NYA,AL,TBA,AL,10,0,sabac001,daviw001,False,10,-10,,
68,20100410,SEA,AL,TEX,AL,4,3,hernf002,harrm001,False,1,-1,,
69,20100410,PIT,NL,ARI,NL,6,3,dukez001,hared001,False,3,-3,,
70,20100410,CHN,NL,CIN,NL,4,3,zambc001,haraa001,False,1,-1,,
71,20100410,SDN,NL,COL,NL,5,4,latom001,hammj002,False,1,-1,,
72,20100410,LAN,NL,MIA,NL,6,7,padiv001,johnj009,True,-1,1,,
73,20100410,PHI,NL,HOU,NL,9,6,moyej001,paulf001,False,3,-3,,
74,20100410,SLN,NL,MIL,NL,7,1,garcj004,gally001,False,6,-6,,
75,20100410,WAS,NL,NYN,NL,4,3,lannj001,pereo002,False,1,-1,,
76,20100410,ATL,NL,SFN,NL,7,2,lowed001,wellt002,False,5,-5,,
77,20100411,OAK,AL,ANA,AL,9,4,bradd002,saunj001,False,5,-5,,
78,20100411,TOR,AL,BAL,AL,5,2,marcs001,millk004,False,3,-3,,
79,20100411,MIN,AL,CHA,AL,4,5,blacn001,buehm001,True,-1,1,,
80,20100411,CLE,AL,DET,AL,8,9,westj001,verlj001,True,-1,1,,
81,20100411,BOS,AL,KCA,AL,8,6,buchc001,mechg001,False,2,-2,,
82,20100411,NYA,AL,TBA,AL,7,3,burna001,shiej002,False,4,-4,,
83,20100411,SEA,AL,TEX,AL,2,9,sneli001,felds001,True,-7,7,,
84,20100411,PIT,NL,ARI,NL,6,15,mccud001,jacke001,True,-9,9,,
85,20100411,CHN,NL,CIN,NL,1,3,gorzt001,leakm001,True,-2,2,,
86,20100411,SDN,NL,COL,NL,2,4,garlj001,jimeu001,True,-2,2,,
87,20100411,LAN,NL,MIA,NL,5,6,haegc001,sanca004,True,-1,1,,
88,20100411,PHI,NL,HOU,NL,2,1,hallr001,oswar001,False,1,-1,,
89,20100411,SLN,NL,MIL,NL,7,8,carpc002,wolfr001,True,-1,1,,
90,20100411,WAS,NL,NYN,NL,5,2,hernl003,santj003,False,3,-3,,
91,20100411,ATL,NL,SFN,NL,3,6,kawak001,linct001,True,-3,3,,
92,20100412,TBA,AL,BAL,AL,5,1,garzm001,guthj001,False,4,-4,,
93,20100412,TEX,AL,CLE,AL,4,2,hardr001,carmf001,False,2,-2,,
94,20100412,KCA,AL,DET,AL,10,5,hochl001,schem001,False,5,-5,,
95,20100412,BOS,AL,MIN,AL,2,5,lestj001,pavac001,True,-3,3,,
96,20100412,OAK,AL,SEA,AL,4,0,duchj001,rowlr002,False,4,-4,,
97,20100412,CHA,AL,TOR,AL,8,7,peavj001,tallb001,False,1,-1,,
98,20100412,MIL,NL,CHN,NL,5,9,david002,dempr002,True,-4,4,,
99,20100412,CIN,NL,MIA,NL,6,5,cuetj001,nolar001,False,1,-1,,
100,20100412,WAS,NL,PHI,NL,4,7,marqj001,hamec001,True,-3,3,,
101,20100412,ATL,NL,SDN,NL,2,17,jurrj001,corrk001,True,-15,15,,
102,20100412,PIT,NL,SFN,NL,3,9,burrb001,zitob001,True,-6,6,,
103,20100412,HOU,NL,SLN,NL,0,5,rodrw002,waina001,True,-5,5,,
104,20100413,TBA,AL,BAL,AL,8,6,niemj001,matub001,False,2,-2,,
105,20100413,KCA,AL,DET,AL,5,6,bannb001,willd003,True,-1,1,,
106,20100413,ANA,AL,NYA,AL,5,7,sante001,petta001,True,-2,2,,
107,20100413,OAK,AL,SEA,AL,0,3,andeb004,fistd001,True,-3,3,,
108,20100413,CHA,AL,TOR,AL,2,4,floyg001,romer002,True,-2,2,,
109,20100413,NYN,NL,COL,NL,3,11,mainj001,smitg002,True,-8,8,,
110,20100413,CIN,NL,MIA,NL,10,8,arrob001,roben001,False,2,-2,,
111,20100413,ARI,NL,LAN,NL,5,9,kenni001,kersc001,True,-4,4,,
112,20100413,PIT,NL,SFN,NL,6,5,mahop002,cainm001,False,1,-1,,
113,20100414,TBA,AL,BAL,AL,9,1,pricd001,bergb002,False,8,-8,,
114,20100414,TEX,AL,CLE,AL,6,2,lewic001,mastj001,False,4,-4,,
115,20100414,KCA,AL,DET,AL,7,3,davik002,porcr001,False,4,-4,,
116,20100414,BOS,AL,MIN,AL,6,3,lackj001,slowk001,False,3,-3,,
117,20100414,ANA,AL,NYA,AL,5,3,pinej001,vazqj001,False,2,-2,,
118,20100414,OAK,AL,SEA,AL,2,4,gonzg003,vargj001,True,-2,2,,
119,20100414,CHA,AL,TOR,AL,11,1,dankj001,morrb001,False,10,-10,,
120,20100414,MIL,NL,CHN,NL,6,7,bushd001,wellr001,True,-1,1,,
121,20100414,NYN,NL,COL,NL,5,6,niesj001,cooka002,True,-1,1,,
122,20100414,CIN,NL,MIA,NL,3,5,bailh001,volsc001,True,-2,2,,
123,20100414,ARI,NL,LAN,NL,9,7,loper001,billc001,False,2,-2,,
124,20100414,WAS,NL,PHI,NL,7,14,stamc001,kendk001,True,-7,7,,
125,20100414,ATL,NL,SDN,NL,6,1,hanst001,richc002,False,5,-5,,
126,20100414,PIT,NL,SFN,NL,0,6,mortc002,sancj002,True,-6,6,,
127,20100414,HOU,NL,SLN,NL,1,2,myerb001,pennb002,True,-1,1,,
128,20100415,TEX,AL,CLE,AL,2,3,harrm001,huffd001,True,-1,1,,
129,20100415,BOS,AL,MIN,AL,0,8,waket001,lirif001,True,-8,8,,
130,20100415,ANA,AL,NYA,AL,2,6,kazms001,hughp001,True,-4,4,,
131,20100415,BAL,AL,OAK,AL,2,6,hernd002,sheeb001,True,-4,4,,
132,20100415,CHA,AL,TOR,AL,3,7,garcf002,eveld001,True,-4,4,,
133,20100415,MIL,NL,CHN,NL,8,6,suppj001,zambc001,False,2,-2,,
134,20100415,NYN,NL,COL,NL,5,0,pelfm001,delaj001,False,5,-5,,
135,20100415,CIN,NL,MIA,NL,2,10,haraa001,johnj009,True,-8,8,,
136,20100415,ARI,NL,LAN,NL,5,6,hared001,kuroh001,True,-1,1,,
137,20100415,WAS,NL,PHI,NL,7,5,olses001,happj001,False,2,-2,,
138,20100415,ATL,NL,SDN,NL,6,2,hudst001,latom001,False,4,-4,,
139,20100415,HOU,NL,SLN,NL,5,1,norrb001,lohsk001,False,4,-4,,
140,20100416,TBA,AL,BOS,AL,3,1,daviw001,beckj002,False,2,-2,,
141,20100416,CHA,AL,CLE,AL,2,6,buehm001,talbm001,True,-4,4,,
142,20100416,KCA,AL,MIN,AL,3,10,greiz001,bakes002,True,-7,7,,
143,20100416,TEX,AL,NYA,AL,1,5,wilsc004,sabac001,True,-4,4,,
144,20100416,BAL,AL,OAK,AL,2,4,millk004,bradd002,True,-2,2,,
145,20100416,DET,AL,SEA,AL,3,11,bondj001,hernf002,True,-8,8,,
146,20100416,ANA,AL,TOR,AL,7,5,weavj003,marcs001,False,2,-2,,
147,20100416,COL,NL,ATL,NL,5,9,hammj002,lowed001,True,-4,4,,
148,20100416,HOU,NL,CHN,NL,2,7,paulf001,silvc001,True,-5,5,,
149,20100416,SFN,NL,LAN,NL,8,10,wellt002,padiv001,True,-2,2,,
150,20100416,MIA,NL,PHI,NL,6,8,sanca004,hallr001,True,-2,2,,
151,20100416,CIN,NL,PIT,NL,3,4,leakm001,dukez001,True,-1,1,,
152,20100416,ARI,NL,SDN,NL,3,6,jacke001,garlj001,True,-3,3,,
153,20100416,NYN,NL,SLN,NL,3,4,pereo002,carpc002,True,-1,1,,
154,20100416,MIL,NL,WAS,NL,3,5,gally001,lannj001,True,-2,2,,
155,20100417,TBA,AL,BOS,AL,6,5,shiej002,buchc001,False,1,-1,,
156,20100417,CHA,AL,CLE,AL,2,3,peavj001,westj001,True,-1,1,,
157,20100417,KCA,AL,MIN,AL,5,6,mechg001,blacn001,True,-1,1,,
158,20100417,TEX,AL,NYA,AL,3,7,felds001,burna001,True,-4,4,,
159,20100417,BAL,AL,OAK,AL,3,4,guthj001,duchj001,True,-1,1,,
160,20100417,DET,AL,SEA,AL,2,4,verlj001,rowlr002,True,-2,2,,
161,20100417,ANA,AL,TOR,AL,6,3,saunj001,tallb001,False,3,-3,,
162,20100417,COL,NL,ATL,NL,4,0,jimeu001,kawak001,False,4,-4,,
163,20100417,HOU,NL,CHN,NL,4,3,oswar001,gorzt001,False,1,-1,,
164,20100417,SFN,NL,LAN,NL,9,0,linct001,haegc001,False,9,-9,,
165,20100417,MIA,NL,PHI,NL,5,1,nolar001,moyej001,False,4,-4,,
166,20100417,CIN,NL,PIT,NL,4,5,cuetj001,mccud001,True,-1,1,,
167,20100417,ARI,NL,SDN,NL,0,5,bensk001,corrk001,True,-5,5,,
168,20100417,NYN,NL,SLN,NL,2,1,santj003,garcj004,False,1,-1,,
169,20100417,MIL,NL,WAS,NL,0,8,wolfr001,hernl003,True,-8,8,,
170,20100418,TBA,AL,BOS,AL,7,1,garzm001,lestj001,False,6,-6,,
171,20100418,CHA,AL,CLE,AL,4,7,floyg001,carmf001,True,-3,3,,
172,20100418,KCA,AL,MIN,AL,10,5,hochl001,pavac001,False,5,-5,,
173,20100418,TEX,AL,NYA,AL,2,5,hardr001,petta001,True,-3,3,,
174,20100418,BAL,AL,OAK,AL,8,3,matub001,andeb004,False,5,-5,,
175,20100418,DET,AL,SEA,AL,4,2,schem001,sneli001,False,2,-2,,
176,20100418,ANA,AL,TOR,AL,3,1,sante001,romer002,False,2,-2,,
177,20100418,COL,NL,ATL,NL,3,4,smitg002,jurrj001,True,-1,1,,
178,20100418,HOU,NL,CHN,NL,3,2,rodrw002,dempr002,False,1,-1,,
179,20100418,SFN,NL,LAN,NL,1,2,zitob001,kersc001,True,-1,1,,
180,20100418,MIA,NL,PHI,NL,2,0,roben001,hamec001,False,2,-2,,
181,20100418,CIN,NL,PIT,NL,3,5,arrob001,mahop002,True,-2,2,,
182,20100418,ARI,NL,SDN,NL,3,5,kenni001,leblw001,True,-2,2,,
183,20100418,NYN,NL,SLN,NL,3,5,mainj001,waina001,True,-2,2,,
184,20100418,MIL,NL,WAS,NL,11,7,david002,marqj001,False,4,-4,,
185,20100419,DET,AL,ANA,AL,0,2,willd003,pinej001,True,-2,2,,
186,20100419,TBA,AL,BOS,AL,8,2,niemj001,lackj001,False,6,-6,,
187,20100419,BAL,AL,SEA,AL,2,8,bergb002,fistd001,True,-6,6,,
188,20100419,KCA,AL,TOR,AL,1,8,bannb001,morrb001,True,-7,7,,
189,20100419,SLN,NL,ARI,NL,4,2,pennb002,loper001,False,2,-2,,
190,20100419,CHN,NL,NYN,NL,1,6,wellr001,niesj001,True,-5,5,,
191,20100419,SFN,NL,SDN,NL,2,3,cainm001,richc002,True,-1,1,,
192,20100419,COL,NL,WAS,NL,2,5,cooka002,stamc001,True,-3,3,,
193,20100420,DET,AL,ANA,AL,5,6,porcr001,kazms001,True,-1,1,,
194,20100420,TEX,AL,BOS,AL,6,7,lewic001,waket001,True,-1,1,,
195,20100420,TBA,AL,CHA,AL,1,4,pricd001,dankj001,True,-3,3,,
196,20100420,CLE,AL,MIN,AL,1,5,mastj001,slowk001,True,-4,4,,
197,20100420,NYA,AL,OAK,AL,7,3,vazqj001,gonzg003,False,4,-4,,
198,20100420,BAL,AL,SEA,AL,1,3,hernd002,vargj001,True,-2,2,,
199,20100420,KCA,AL,TOR,AL,3,4,davik002,eveld001,True,-1,1,,
200,20100420,SLN,NL,ARI,NL,7,9,lohsk001,hared001,True,-2,2,,
201,20100420,PHI,NL,ATL,NL,3,4,kendk001,hanst001,True,-1,1,,
202,20100420,LAN,NL,CIN,NL,9,11,billc001,bailh001,True,-2,2,,
203,20100420,MIA,NL,HOU,NL,5,7,volsc001,myerb001,True,-2,2,,
204,20100420,CHN,NL,NYN,NL,0,4,zambc001,pelfm001,True,-4,4,,
205,20100420,MIL,NL,PIT,NL,8,1,bushd001,mortc002,False,7,-7,,
206,20100420,SFN,NL,SDN,NL,0,1,sancj002,latom001,True,-1,1,,
207,20100420,COL,NL,WAS,NL,10,4,delaj001,olses001,False,6,-6,,
208,20100421,DET,AL,ANA,AL,4,3,bondj001,weavj003,False,1,-1,,
209,20100421,TEX,AL,BOS,AL,7,8,harrm001,beckj002,True,-1,1,,
210,20100421,TBA,AL,CHA,AL,12,0,daviw001,buehm001,False,12,-12,,
211,20100421,CLE,AL,MIN,AL,0,6,huffd001,lirif001,True,-6,6,,
212,20100421,NYA,AL,OAK,AL,3,1,hughp001,sheeb001,False,2,-2,,
213,20100421,BAL,AL,SEA,AL,1,4,millk004,hernf002,True,-3,3,,
214,20100421,KCA,AL,TOR,AL,4,3,greiz001,marcs001,False,1,-1,,
215,20100421,SLN,NL,ARI,NL,9,4,carpc002,jacke001,False,5,-5,,
216,20100421,PHI,NL,ATL,NL,2,0,hallr001,hudst001,False,2,-2,,
217,20100421,LAN,NL,CIN,NL,14,6,kuroh001,haraa001,False,8,-8,,
218,20100421,MIA,NL,HOU,NL,4,5,johnj009,norrb001,True,-1,1,,
219,20100421,CHN,NL,NYN,NL,9,3,silvc001,pereo002,False,6,-6,,
220,20100421,MIL,NL,PIT,NL,8,0,gally001,dukez001,False,8,-8,,
221,20100421,SFN,NL,SDN,NL,2,5,wellt002,garlj001,True,-3,3,,
222,20100421,COL,NL,WAS,NL,4,6,hammj002,lannj001,True,-2,2,,
223,20100422,DET,AL,ANA,AL,5,4,verlj001,saunj001,False,1,-1,,
224,20100422,TEX,AL,BOS,AL,3,0,wilsc004,buchc001,False,3,-3,,
225,20100422,TBA,AL,CHA,AL,10,2,shiej002,peavj001,False,8,-8,,
226,20100422,CLE,AL,MIN,AL,8,1,talbm001,bakes002,False,7,-7,,
227,20100422,NYA,AL,OAK,AL,2,4,sabac001,bradd002,True,-2,2,,
228,20100422,PHI,NL,ATL,NL,8,3,moyej001,lowed001,False,5,-5,,
229,20100422,LAN,NL,CIN,NL,5,8,padiv001,leakm001,True,-3,3,,
230,20100422,MIA,NL,HOU,NL,5,1,sanca004,paulf001,False,4,-4,,
231,20100422,CHN,NL,NYN,NL,2,5,gorzt001,santj003,True,-3,3,,
232,20100422,MIL,NL,PIT,NL,20,0,wolfr001,mccud001,False,20,-20,,
233,20100422,COL,NL,WAS,NL,2,0,jimeu001,hernl003,False,2,-2,,
234,20100423,NYA,AL,ANA,AL,4,6,burna001,sante001,True,-2,2,,
235,20100423,BAL,AL,BOS,AL,3,4,guthj001,lestj001,True,-1,1,,
236,20100423,SEA,AL,CHA,AL,6,7,rowlr002,floyg001,True,-1,1,,
237,20100423,MIN,AL,KCA,AL,8,3,pavac001,mechg001,False,5,-5,,
238,20100423,CLE,AL,OAK,AL,0,10,westj001,duchj001,True,-10,10,,
239,20100423,TOR,AL,TBA,AL,6,5,cecib001,garzm001,False,1,-1,,
240,20100423,DET,AL,TEX,AL,4,5,schem001,hardr001,True,-1,1,,
241,20100423,PHI,NL,ARI,NL,4,7,hamec001,bensk001,True,-3,3,,
242,20100423,SDN,NL,CIN,NL,10,4,corrk001,arrob001,False,6,-6,,
243,20100423,PIT,NL,HOU,NL,3,4,mahop002,oswar001,True,-1,1,,
244,20100423,CHN,NL,MIL,NL,8,1,dempr002,suppj001,False,7,-7,,
245,20100423,ATL,NL,NYN,NL,2,5,kawak001,mainj001,True,-3,3,,
246,20100423,SLN,NL,SFN,NL,1,4,garcj004,linct001,True,-3,3,,
247,20100423,LAN,NL,WAS,NL,1,5,haegc001,atill001,True,-4,4,,
248,20100424,NYA,AL,ANA,AL,7,1,petta001,pinej001,False,6,-6,,
249,20100424,BAL,AL,BOS,AL,6,7,matub001,lackj001,True,-1,1,,
250,20100424,SEA,AL,CHA,AL,4,5,fistd001,garcf002,True,-1,1,,
251,20100424,MIN,AL,KCA,AL,9,7,blacn001,hochl001,False,2,-2,,
252,20100424,CLE,AL,OAK,AL,6,1,carmf001,andeb004,False,5,-5,,
253,20100424,TOR,AL,TBA,AL,3,9,romer002,niemj001,True,-6,6,,
254,20100424,DET,AL,TEX,AL,8,4,thomb001,felds001,False,4,-4,,
255,20100424,PHI,NL,ARI,NL,3,2,figun001,kenni001,False,1,-1,,
256,20100424,SDN,NL,CIN,NL,5,0,leblw001,cuetj001,False,5,-5,,
257,20100424,MIA,NL,COL,NL,4,1,nolar001,smitg002,False,3,-3,,
258,20100424,MIA,NL,COL,NL,1,8,roben001,cooka002,True,-7,7,,
259,20100424,PIT,NL,HOU,NL,2,5,jakuc001,rodrw002,True,-3,3,,
260,20100424,CHN,NL,MIL,NL,5,1,lillt001,david002,False,4,-4,,
261,20100424,ATL,NL,NYN,NL,1,3,jurrj001,niesj001,True,-2,2,,
262,20100424,SLN,NL,SFN,NL,0,2,waina001,zitob001,True,-2,2,,
263,20100424,LAN,NL,WAS,NL,4,3,kersc001,stamc001,False,1,-1,,
264,20100425,NYA,AL,ANA,AL,4,8,vazqj001,kazms001,True,-4,4,,
265,20100425,BAL,AL,BOS,AL,7,6,hernd002,waket001,False,1,-1,,
266,20100425,SEA,AL,CHA,AL,2,3,vargj001,dankj001,True,-1,1,,
267,20100425,MIN,AL,KCA,AL,3,4,slowk001,bannb001,True,-1,1,,
268,20100425,CLE,AL,OAK,AL,0,11,mastj001,gonzg003,True,-11,11,,
269,20100425,TOR,AL,TBA,AL,0,6,morrb001,pricd001,True,-6,6,,
270,20100425,DET,AL,TEX,AL,4,8,porcr001,lewic001,True,-4,4,,
271,20100425,PHI,NL,ARI,NL,6,8,kendk001,loper001,True,-2,2,,
272,20100425,SDN,NL,CIN,NL,4,5,richc002,bailh001,True,-1,1,,
273,20100425,MIA,NL,COL,NL,4,8,volsc001,delaj001,True,-4,4,,
274,20100425,PIT,NL,HOU,NL,3,10,mortc002,myerb001,True,-7,7,,
275,20100425,CHN,NL,MIL,NL,12,2,wellr001,bushd001,False,10,-10,,
276,20100425,ATL,NL,NYN,NL,0,1,hanst001,pelfm001,True,-1,1,,
277,20100425,SLN,NL,SFN,NL,2,0,pennb002,cainm001,False,2,-2,,
278,20100425,LAN,NL,WAS,NL,0,1,billc001,olses001,True,-1,1,,
279,20100426,CLE,AL,ANA,AL,2,5,huffd001,weavj003,True,-3,3,,
280,20100426,SEA,AL,KCA,AL,1,3,hernf002,davik002,True,-2,2,,
281,20100426,DET,AL,TEX,AL,8,6,bondj001,harrm001,False,2,-2,,
282,20100426,BOS,AL,TOR,AL,13,12,beckj002,eveld001,False,1,-1,,
283,20100426,WAS,NL,CHN,NL,3,4,lannj001,silvc001,True,-1,1,,
284,20100426,ARI,NL,COL,NL,5,3,hared001,hammj002,False,2,-2,,
285,20100426,SDN,NL,MIA,NL,1,10,latom001,johnj009,True,-9,9,,
286,20100426,PIT,NL,MIL,NL,3,17,dukez001,gally001,True,-14,14,,
287,20100426,PHI,NL,SFN,NL,1,5,hallr001,sancj002,True,-4,4,,
288,20100426,ATL,NL,SLN,NL,3,4,hudst001,lohsk001,True,-1,1,,
289,20100427,CLE,AL,ANA,AL,9,2,talbm001,saunj001,False,7,-7,,
290,20100427,NYA,AL,BAL,AL,4,5,hughp001,millk004,True,-1,1,,
291,20100427,MIN,AL,DET,AL,2,0,lirif001,verlj001,False,2,-2,,
292,20100427,SEA,AL,KCA,AL,3,2,sneli001,greiz001,False,1,-1,,
293,20100427,OAK,AL,TBA,AL,6,8,sheeb001,daviw001,True,-2,2,,
294,20100427,CHA,AL,TEX,AL,2,4,buehm001,wilsc004,True,-2,2,,
295,20100427,BOS,AL,TOR,AL,2,1,buchc001,marcs001,False,1,-1,,
296,20100427,WAS,NL,CHN,NL,3,1,hernl003,gorzt001,False,2,-2,,
297,20100427,ARI,NL,COL,NL,1,12,jacke001,jimeu001,True,-11,11,,
298,20100427,SDN,NL,MIA,NL,4,1,garlj001,sanca004,False,3,-3,,
299,20100427,CIN,NL,HOU,NL,6,2,haraa001,norrb001,False,4,-4,,
300,20100427,PIT,NL,MIL,NL,7,3,karsj001,wolfr001,False,4,-4,,
301,20100427,LAN,NL,NYN,NL,0,4,kuroh001,santj003,True,-4,4,,
302,20100427,LAN,NL,NYN,NL,5,10,haegc001,pereo002,True,-5,5,,
303,20100427,PHI,NL,SFN,NL,2,6,moyej001,wellt002,True,-4,4,,
304,20100427,ATL,NL,SLN,NL,4,5,lowed001,carpc002,True,-1,1,,
305,20100428,CLE,AL,ANA,AL,3,4,westj001,sante001,True,-1,1,,
306,20100428,NYA,AL,BAL,AL,8,3,sabac001,guthj001,False,5,-5,,
307,20100428,MIN,AL,DET,AL,6,11,bakes002,schem001,True,-5,5,,
308,20100428,SEA,AL,KCA,AL,6,5,rowlr002,mechg001,False,1,-1,,
309,20100428,OAK,AL,TBA,AL,3,10,bradd002,shiej002,True,-7,7,,
310,20100428,CHA,AL,TEX,AL,5,6,peavj001,hardr001,True,-1,1,,
311,20100428,BOS,AL,TOR,AL,2,0,lestj001,cecib001,False,2,-2,,
312,20100428,WAS,NL,CHN,NL,3,2,atill001,dempr002,False,1,-1,,
313,20100428,ARI,NL,COL,NL,12,11,bensk001,smitg002,False,1,-1,,
314,20100428,SDN,NL,MIA,NL,6,4,corrk001,roben001,False,2,-2,,
315,20100428,CIN,NL,HOU,NL,6,4,leakm001,paulf001,False,2,-2,,
316,20100428,PIT,NL,MIL,NL,6,5,mahop002,narvc001,False,1,-1,,
317,20100428,LAN,NL,NYN,NL,3,7,ely-j001,mainj001,True,-4,4,,
318,20100428,PHI,NL,SFN,NL,7,6,hamec001,linct001,False,1,-1,,
319,20100428,ATL,NL,SLN,NL,0,6,kawak001,garcj004,True,-6,6,,
320,20100429,NYA,AL,BAL,AL,4,0,burna001,matub001,False,4,-4,,
321,20100429,MIN,AL,DET,AL,0,3,pavac001,willd003,True,-3,3,,
322,20100429,KCA,AL,TBA,AL,1,11,hochl001,garzm001,True,-10,10,,
323,20100429,CHA,AL,TEX,AL,7,5,floyg001,felds001,False,2,-2,,
324,20100429,OAK,AL,TOR,AL,3,6,duchj001,romer002,True,-3,3,,
