,Date,Visiting Team,Visiting League,Home Team,Home League,Visiting Score,Home Score,V Start Pitcher ID,H Start Pitcher ID,Home Winner,V NetRuns,H NetRuns,V NP Avg,H NP Avg
8554,20130704,LAN,NL,COL,NL,5,9,capuc001,chacj001,True,-4,4,1.4,0.1
8570,20130705,LAN,NL,SFN,NL,10,2,ryu-h001,cainm001,False,8,-8,0.8,-1.8
8585,20130706,LAN,NL,SFN,NL,2,4,fifes001,bumgm001,True,-2,2,1.9,-1.7
8600,20130707,LAN,NL,SFN,NL,4,1,kersc001,gaudc001,False,3,-3,1.9,-1.6
8609,20130708,LAN,NL,ARI,NL,6,1,greiz001,delgr001,False,5,-5,1.6,2.2
8622,20130709,LAN,NL,ARI,NL,6,1,nolar001,kenni001,False,5,-5,2.4,1.8
8637,20130710,LAN,NL,ARI,NL,7,5,ryu-h001,skagt001,False,2,-2,3.2,1.5
8717,20130719,LAN,NL,WAS,NL,3,2,nolar001,stras001,False,1,-1,2.9,0.8
8732,20130720,LAN,NL,WAS,NL,3,1,greiz001,gonzg003,False,2,-2,2.8,0.5
8747,20130721,LAN,NL,WAS,NL,9,2,kersc001,zimmj003,False,7,-7,2.2,-0.1
8755,20130722,LAN,NL,TOR,AL,14,5,ryu-h001,johnj009,False,9,-9,2.7,-2.5
8769,20130723,LAN,NL,TOR,AL,10,9,capuc001,redmt002,False,1,-1,4.0,-2.5
8785,20130724,LAN,NL,TOR,AL,8,3,nolar001,rogee002,False,5,-5,3.3,-2.6
8900,20130801,LAN,NL,CHN,NL,6,4,nolar001,rusic001,False,2,-2,4.0,-1.5
8911,20130802,LAN,NL,CHN,NL,6,2,ryu-h001,woodt004,False,4,-4,3.9,-0.8
8926,20130803,LAN,NL,CHN,NL,3,0,capuc001,samaj001,False,3,-3,3.8,-1.4
8941,20130804,LAN,NL,CHN,NL,1,0,fifes001,villc001,False,1,-1,3.6,-1.4
8956,20130805,LAN,NL,SLN,NL,3,2,greiz001,waina001,False,1,-1,3.5,2.0
8971,20130806,LAN,NL,SLN,NL,1,5,kersc001,kellj001,True,-4,4,3.5,2.3
8986,20130807,LAN,NL,SLN,NL,13,4,nolar001,mills001,False,9,-9,2.9,1.0
8994,20130808,LAN,NL,SLN,NL,5,1,ryu-h001,martc006,False,4,-4,3.1,0.5
9105,20130816,LAN,NL,PHI,NL,4,0,greiz001,lee-c003,False,4,-4,2.6,-0.5
9120,20130817,LAN,NL,PHI,NL,5,0,kersc001,kendk001,False,5,-5,2.9,-1.4
9135,20130818,LAN,NL,PHI,NL,2,3,nolar001,hamec001,True,-1,1,2.9,-0.6
9145,20130819,LAN,NL,MIA,NL,2,6,ryu-h001,fernj003,True,-4,4,2.6,0.8
9160,20130820,LAN,NL,MIA,NL,6,4,capuc001,turnj002,False,2,-2,1.8,0.8
9175,20130821,LAN,NL,MIA,NL,4,1,greiz001,eovan001,False,3,-3,1.7,0.4
9186,20130822,LAN,NL,MIA,NL,6,0,kersc001,alvah001,False,6,-6,1.9,-0.5
9340,20130902,LAN,NL,COL,NL,10,8,kersc001,bettc001,False,2,-2,2.4,1.5
9355,20130903,LAN,NL,COL,NL,7,4,nolar001,chacj001,False,3,-3,3.0,0.0
9370,20130904,LAN,NL,COL,NL,5,7,volqe001,delaj001,True,-2,2,2.4,0.4
9390,20130906,LAN,NL,CIN,NL,2,3,capuc001,leakm001,True,-1,1,1.8,1.3
9405,20130907,LAN,NL,CIN,NL,3,4,greiz001,latom001,True,-1,1,1.3,1.1
9420,20130908,LAN,NL,CIN,NL,2,3,kersc001,bailh001,True,-1,1,0.7,1.1
9530,20130916,LAN,NL,ARI,NL,1,2,ryu-h001,cahit001,True,-1,1,0.7,-0.2
9543,20130917,LAN,NL,ARI,NL,9,3,greiz001,corbp001,False,6,-6,1.0,-0.7
9559,20130918,LAN,NL,ARI,NL,4,9,fifes001,mccab001,True,-5,5,1.4,-0.3
9572,20130919,LAN,NL,ARI,NL,7,6,nolar001,milew001,False,1,-1,0.6,0.2
9591,20130920,LAN,NL,SDN,NL,0,2,volqe001,erlir001,True,-2,2,0.1,0.5
9606,20130921,LAN,NL,SDN,NL,4,0,kersc001,smitb005,False,4,-4,-0.3,-0.1
9620,20130922,LAN,NL,SDN,NL,1,0,greiz001,casha001,False,1,-1,-0.2,-0.1
9648,20130924,LAN,NL,SFN,NL,2,1,ryu-h001,cainm001,False,1,-1,0.1,0.8
9663,20130925,LAN,NL,SFN,NL,4,6,nolar001,zitob001,True,-2,2,0.3,0.7
9673,20130926,LAN,NL,SFN,NL,2,3,volqe001,linct001,True,-1,1,0.2,0.4
9720,20140322,LAN,NL,ARI,NL,3,1,kersc001,milew001,False,2,-2,0.2,0.5
9721,20140323,LAN,NL,ARI,NL,7,5,ryu-h001,cahit001,False,2,-2,0.5,-0.4
9722,20140330,LAN,NL,SDN,NL,1,3,ryu-h001,casha001,True,-2,2,0.1,1.6
9743,20140401,LAN,NL,SDN,NL,3,2,greiz001,kenni001,False,1,-1,0.4,1.4
9759,20140402,LAN,NL,SDN,NL,5,1,hared001,rosst001,False,4,-4,0.4,0.7
9867,20140411,LAN,NL,ARI,NL,6,0,ryu-h001,mccab001,False,6,-6,1.0,-2.0
9882,20140412,LAN,NL,ARI,NL,8,5,greiz001,milew001,False,3,-3,1.2,-1.9
9897,20140413,LAN,NL,ARI,NL,8,6,hared001,cahit001,False,2,-2,1.4,-1.9
9924,20140415,LAN,NL,SFN,NL,2,3,beckj002,linct001,True,-1,1,1.5,0.0
9939,20140416,LAN,NL,SFN,NL,1,2,mahop002,voger001,True,-1,1,1.6,-0.3
9950,20140417,LAN,NL,SFN,NL,2,1,ryu-h001,bumgm001,False,1,-1,1.6,0.2
10118,20140430,LAN,NL,MIN,AL,6,4,greiz001,gibsk002,False,2,-2,1.5,1.2
10130,20140501,LAN,NL,MIN,AL,9,4,hared001,pelfm001,False,5,-5,1.5,1.2
10131,20140501,LAN,NL,MIN,AL,4,3,pattr002,johnk004,False,1,-1,2.2,0.2
10147,20140502,LAN,NL,MIA,NL,3,6,beckj002,koeht001,True,-3,3,2.2,3.0
10162,20140503,LAN,NL,MIA,NL,9,7,mahop002,turnj002,False,2,-2,1.5,3.5
10177,20140504,LAN,NL,MIA,NL,4,5,fifes001,fernj003,True,-1,1,1.1,2.7
10193,20140505,LAN,NL,WAS,NL,0,4,greiz001,zimmj003,True,-4,4,0.7,0.9
10208,20140506,LAN,NL,WAS,NL,8,3,kersc001,treib001,False,5,-5,0.1,0.5
10224,20140507,LAN,NL,WAS,NL,2,3,hared001,stras001,True,-1,1,0.7,0.5
10334,20140516,LAN,NL,ARI,NL,7,0,greiz001,milew001,False,7,-7,0.7,-1.5
10349,20140517,LAN,NL,ARI,NL,7,18,kersc001,andec001,True,-11,11,1.3,-0.5
10365,20140518,LAN,NL,ARI,NL,3,5,hared001,collj001,True,-2,2,0.0,-0.2
10387,20140520,LAN,NL,NYN,NL,9,4,beckj002,montr004,False,5,-5,-0.7,-0.4
10402,20140521,LAN,NL,NYN,NL,4,3,ryu-h001,degrj001,False,1,-1,-0.3,-0.8
10416,20140522,LAN,NL,NYN,NL,3,5,greiz001,niesj001,True,-2,2,0.1,-0.7
10430,20140523,LAN,NL,PHI,NL,2,0,kersc001,carmf001,False,2,-2,-0.3,0.9
10445,20140524,LAN,NL,PHI,NL,3,5,hared001,buchd001,True,-2,2,0.0,0.6
10461,20140525,LAN,NL,PHI,NL,6,0,beckj002,burna001,False,6,-6,0.2,-0.1
10624,20140606,LAN,NL,COL,NL,7,2,ryu-h001,butle001,False,5,-5,0.3,-2.4
10639,20140607,LAN,NL,COL,NL,4,5,greiz001,chacj001,True,-1,1,0.9,-2.5
10654,20140608,LAN,NL,COL,NL,6,1,kersc001,delaj001,False,5,-5,0.1,-2.7
10665,20140609,LAN,NL,CIN,NL,6,2,hared001,cingt001,False,4,-4,1.7,-1.4
10677,20140610,LAN,NL,CIN,NL,6,1,beckj002,leakm001,False,5,-5,2.3,-2.1
10692,20140611,LAN,NL,CIN,NL,0,5,ryu-h001,cuetj001,True,-5,5,2.3,-1.3
10703,20140612,LAN,NL,CIN,NL,1,4,greiz001,simoa001,True,-3,3,1.7,-0.6
10818,20140620,LAN,NL,SDN,NL,5,6,hared001,kenni001,True,-1,1,1.6,-1.4
10833,20140621,LAN,NL,SDN,NL,4,2,beckj002,rosst001,False,2,-2,1.3,-1.7
10848,20140622,LAN,NL,SDN,NL,2,1,ryu-h001,stule002,False,1,-1,1.7,-1.1
10852,20140623,LAN,NL,KCA,AL,3,5,greiz001,guthj001,True,-2,2,1.2,0.9
10864,20140624,LAN,NL,KCA,AL,2,0,kersc001,duffd001,False,2,-2,0.5,0.6
10879,20140625,LAN,NL,KCA,AL,5,4,hared001,shiej002,False,1,-1,0.8,0.7
10994,20140703,LAN,NL,COL,NL,3,2,greiz001,moraf001,False,1,-1,0.4,-0.6
11006,20140704,LAN,NL,COL,NL,9,0,kersc001,jurrj001,False,9,-9,0.1,-1.2
11022,20140705,LAN,NL,COL,NL,7,8,hared001,delaj001,True,-1,1,0.5,-1.7
11037,20140706,LAN,NL,COL,NL,8,2,beckj002,flany001,False,6,-6,0.9,-3.0
11060,20140708,LAN,NL,DET,AL,5,14,ryu-h001,verlj001,True,-9,9,1.8,1.4
11076,20140709,LAN,NL,DET,AL,1,4,greiz001,schem001,True,-3,3,1.0,1.8
11157,20140718,LAN,NL,SLN,NL,2,3,hared001,lynnl001,True,-1,1,0.5,0.0
11173,20140719,LAN,NL,SLN,NL,2,4,greiz001,kellj001,True,-2,2,0.3,-0.1
11188,20140720,LAN,NL,SLN,NL,4,3,kersc001,martc006,False,1,-1,0.3,-0.4
11201,20140721,LAN,NL,PIT,NL,5,2,ryu-h001,volqe001,False,3,-3,0.2,1.0
11215,20140722,LAN,NL,PIT,NL,7,12,beckj002,worlv001,True,-5,5,0.4,1.4
11230,20140723,LAN,NL,PIT,NL,1,6,hared001,lirif001,True,-5,5,-0.2,1.5
11257,20140725,LAN,NL,SFN,NL,8,1,greiz001,linct001,False,7,-7,-1.6,-0.8
11272,20140726,LAN,NL,SFN,NL,5,0,kersc001,voger001,False,5,-5,-0.8,-0.9
11287,20140727,LAN,NL,SFN,NL,4,3,ryu-h001,peavj001,False,1,-1,-0.9,-1.5
11406,20140806,LAN,NL,ANA,AL,2,1,hared001,shoem001,False,1,-1,0.1,0.0
11421,20140807,LAN,NL,ANA,AL,7,0,ryu-h001,wilsc004,False,7,-7,0.5,-0.6
11446,20140808,LAN,NL,MIL,NL,3,9,carmf001,lohsk001,True,-6,6,1.3,1.9
11461,20140809,LAN,NL,MIL,NL,1,4,greiz001,fierm001,True,-3,3,0.9,2.1
11476,20140810,LAN,NL,MIL,NL,5,1,kersc001,nelsj004,False,4,-4,0.5,1.3
11484,20140811,LAN,NL,ATL,NL,6,2,corrk001,tehej001,False,4,-4,0.6,0.6
11495,20140812,LAN,NL,ATL,NL,4,2,hared001,minom001,False,2,-2,1.5,-0.1
11512,20140813,LAN,NL,ATL,NL,2,3,ryu-h001,sante001,True,-1,1,2.2,0.1
11523,20140814,LAN,NL,ATL,NL,6,4,carmf001,haraa001,False,2,-2,1.4,0.2
11684,20140826,LAN,NL,ARI,NL,9,5,carmf001,cahit001,False,4,-4,1.1,-0.5
11699,20140827,LAN,NL,ARI,NL,3,1,kersc001,milew001,False,2,-2,1.4,0.3
11727,20140829,LAN,NL,SDN,NL,2,3,hared001,casha001,True,-1,1,1.5,1.3
11743,20140830,LAN,NL,SDN,NL,1,2,greiz001,kenni001,True,-1,1,0.7,0.5
11759,20140831,LAN,NL,SDN,NL,7,1,ryu-h001,stule002,False,6,-6,1.2,-0.2
11922,20140912,LAN,NL,SFN,NL,0,9,ryu-h001,bumgm001,True,-9,9,2.1,5.3
11938,20140913,LAN,NL,SFN,NL,17,0,greiz001,hudst001,False,17,-17,0.8,3.3
11953,20140914,LAN,NL,SFN,NL,4,2,kersc001,petiy001,False,2,-2,2.1,2.9
11964,20140915,LAN,NL,COL,NL,11,3,carmf001,bergc001,False,8,-8,2.1,0.1
11977,20140916,LAN,NL,COL,NL,4,10,hared001,matzt001,True,-6,6,3.0,1.5
11992,20140917,LAN,NL,COL,NL,2,16,friac001,delaj001,True,-14,14,2.2,2.8
12001,20140918,LAN,NL,CHN,NL,8,4,greiz001,wadat001,False,4,-4,0.4,0.5
12016,20140919,LAN,NL,CHN,NL,14,5,kersc001,jacke001,False,9,-9,0.6,-0.6
12031,20140920,LAN,NL,CHN,NL,7,8,carmf001,doubf001,True,-1,1,1.6,-1.1
12046,20140921,LAN,NL,CHN,NL,8,5,wrigj001,turnj002,False,3,-3,1.6,-1.8
12203,20150410,LAN,NL,ARI,NL,3,4,andeb004,andec001,True,-1,1,1.3,0.0
12218,20150411,LAN,NL,ARI,NL,0,6,kersc001,brada001,True,-6,6,2.1,0.2
12233,20150412,LAN,NL,ARI,NL,7,4,greiz001,collj001,False,3,-3,-0.2,0.0
12356,20150421,LAN,NL,SFN,NL,2,6,andeb004,linct001,True,-4,4,-0.1,-0.6
12371,20150422,LAN,NL,SFN,NL,2,3,kersc001,bumgm001,True,-1,1,-1.3,-0.7
12383,20150423,LAN,NL,SFN,NL,2,3,bolsm001,voger001,True,-1,1,-0.8,-1.2
12399,20150424,LAN,NL,SDN,NL,3,0,greiz001,casha001,False,3,-3,0.5,0.8
12412,20150425,LAN,NL,SDN,NL,11,8,mccab001,kenni001,False,3,-3,0.4,0.6
12426,20150426,LAN,NL,SDN,NL,1,3,bakes002,morrb001,True,-2,2,-0.2,0.7
12528,20150504,LAN,NL,MIL,NL,3,4,kersc001,lohsk001,True,-1,1,-0.3,-1.3
12540,20150505,LAN,NL,MIL,NL,8,2,greiz001,garzm001,False,6,-6,-0.7,-2.5
12556,20150506,LAN,NL,MIL,NL,3,6,wielj001,peraw001,True,-3,3,0.0,-1.4
12569,20150507,LAN,NL,MIL,NL,14,4,friac001,fierm001,False,10,-10,0.3,-1.9
12581,20150508,LAN,NL,COL,NL,2,1,andeb004,butle001,False,1,-1,1.0,-2.1
12611,20150510,LAN,NL,COL,NL,9,5,kersc001,delaj001,False,4,-4,1.5,-2.4
12733,20150519,LAN,NL,SFN,NL,0,2,friac001,hudst001,True,-2,2,2.0,0.6
12748,20150520,LAN,NL,SFN,NL,0,4,andeb004,linct001,True,-4,4,1.9,0.9
12761,20150521,LAN,NL,SFN,NL,0,4,kersc001,bumgm001,True,-4,4,1.2,0.8
12875,20150529,LAN,NL,SLN,NL,0,3,bolsm001,lackj001,True,-3,3,0.5,0.7
12889,20150530,LAN,NL,SLN,NL,5,1,friac001,wachm001,False,4,-4,0.4,0.0
12904,20150531,LAN,NL,SLN,NL,1,3,andeb004,martc006,True,-2,2,0.9,0.3
12909,20150601,LAN,NL,COL,NL,11,4,kersc001,kendk001,False,7,-7,0.1,-0.3
12922,20150602,LAN,NL,COL,NL,3,6,nicaj001,delaj001,True,-3,3,1.1,0.4
12923,20150602,LAN,NL,COL,NL,9,8,greiz001,haled001,False,1,-1,-0.2,0.4
12940,20150603,LAN,NL,COL,NL,6,7,bolsm001,bettc001,True,-1,1,-0.2,0.4
13061,20150612,LAN,NL,SDN,NL,4,3,kersc001,despo001,False,1,-1,-0.7,-0.2
13076,20150613,LAN,NL,SDN,NL,1,2,greiz001,kenni001,True,-1,1,-0.4,0.0
13091,20150614,LAN,NL,SDN,NL,4,2,bolsm001,shiej002,False,2,-2,-0.1,0.1
13099,20150615,LAN,NL,TEX,AL,1,4,friac001,gally001,True,-3,3,0.5,2.9
13113,20150616,LAN,NL,TEX,AL,2,3,andeb004,gonzc002,True,-1,1,0.5,2.7
13202,20150622,LAN,NL,CHN,NL,2,4,kersc001,wadat001,True,-2,2,0.0,-0.5
13211,20150623,LAN,NL,CHN,NL,0,1,greiz001,hammj002,True,-1,1,0.0,-0.5
13226,20150624,LAN,NL,CHN,NL,5,2,bolsm001,hendk001,False,3,-3,-0.8,-0.5
13237,20150625,LAN,NL,CHN,NL,4,0,friac001,lestj001,False,4,-4,-0.2,-0.5
13251,20150626,LAN,NL,MIA,NL,7,1,andeb004,nicoj001,False,6,-6,0.1,0.5
13264,20150627,LAN,NL,MIA,NL,2,3,kersc001,koeht001,True,-1,1,0.8,0.0
13279,20150628,LAN,NL,MIA,NL,2,0,greiz001,urenj001,False,2,-2,0.6,-0.6
13294,20150629,LAN,NL,ARI,NL,6,10,bolsm001,websa001,True,-4,4,0.9,-0.2
13304,20150630,LAN,NL,ARI,NL,6,4,friac001,delar003,False,2,-2,0.3,0.0
13319,20150701,LAN,NL,ARI,NL,4,3,andeb004,ray-r002,False,1,-1,0.8,-0.6
13495,20150717,LAN,NL,WAS,NL,3,5,bolsm001,zimmj003,True,-2,2,1.0,2.2
13510,20150718,LAN,NL,WAS,NL,4,2,kersc001,fistd001,False,2,-2,1.0,1.3
13523,20150719,LAN,NL,WAS,NL,5,0,greiz001,schem001,False,5,-5,1.3,0.6
13529,20150720,LAN,NL,ATL,NL,5,7,beacb001,wislm001,True,-2,2,1.5,-0.3
13543,20150721,LAN,NL,ATL,NL,3,4,andeb004,wooda002,True,-1,1,0.9,0.3
13558,20150722,LAN,NL,ATL,NL,3,1,bolsm001,tehej001,False,2,-2,0.2,-0.2
13573,20150723,LAN,NL,NYN,NL,3,0,kersc001,colob001,False,3,-3,0.5,0.2
13587,20150724,LAN,NL,NYN,NL,7,2,thomi001,niesj001,False,5,-5,0.6,-0.4
13602,20150725,LAN,NL,NYN,NL,2,15,lee-z001,harvm001,True,-13,13,1.5,0.8
13617,20150726,LAN,NL,NYN,NL,2,3,greiz001,degrj001,True,-1,1,0.0,0.4
13741,20150804,LAN,NL,PHI,NL,2,6,wooda002,willj003,True,-4,4,-0.2,2.4
13756,20150805,LAN,NL,PHI,NL,4,3,andeb004,haraa001,False,1,-1,-0.4,2.1
13767,20150806,LAN,NL,PHI,NL,10,8,greiz001,buchd001,False,2,-2,-0.5,1.8
13781,20150807,LAN,NL,PIT,NL,4,5,kersc001,coleg001,True,-1,1,-0.8,0.5
13796,20150808,LAN,NL,PIT,NL,5,6,latom001,lirif001,True,-1,1,-0.7,0.3
13811,20150809,LAN,NL,PIT,NL,6,13,wooda002,mortc002,True,-7,7,-0.7,0.9
13920,20150818,LAN,NL,OAK,AL,4,5,kersc001,doubf001,True,-1,1,-1.6,0.3
13935,20150819,LAN,NL,OAK,AL,2,5,wooda002,chavj001,True,-3,3,-2.0,0.2
13960,20150821,LAN,NL,HOU,AL,0,3,andeb004,fierm001,True,-3,3,-2.8,1.0
13975,20150822,LAN,NL,HOU,AL,1,3,greiz001,kazms001,True,-2,2,-1.8,0.5
13990,20150823,LAN,NL,HOU,AL,2,3,kersc001,mccul002,True,-1,1,-1.9,0.3
14021,20150825,LAN,NL,CIN,NL,5,1,wooda002,lambj002,False,4,-4,-1.6,-1.6
14036,20150826,LAN,NL,CIN,NL,7,4,andeb004,holmd002,False,3,-3,-1.3,-1.8
14047,20150827,LAN,NL,CIN,NL,1,0,greiz001,desca001,False,1,-1,-1.2,-1.6
14144,20150903,LAN,NL,SDN,NL,7,10,latom001,rea-c001,True,-3,3,-1.0,2.6
14157,20150904,LAN,NL,SDN,NL,8,4,bolsm001,shiej002,False,4,-4,-1.2,2.0
14173,20150905,LAN,NL,SDN,NL,2,0,wooda002,rosst001,False,2,-2,-0.1,0.9
14188,20150906,LAN,NL,SDN,NL,5,1,andeb004,casha001,False,4,-4,0.2,0.4
14191,20150907,LAN,NL,ANA,AL,7,5,greiz001,tropn001,False,2,-2,0.9,-2.2
14206,20150908,LAN,NL,ANA,AL,6,4,kersc001,heana001,False,2,-2,1.4,-2.6
14221,20150909,LAN,NL,ANA,AL,2,3,wielj001,richg002,True,-1,1,1.8,-2.6
14249,20150911,LAN,NL,ARI,NL,4,12,wooda002,ray-r002,True,-8,8,1.8,-0.4
14265,20150912,LAN,NL,ARI,NL,9,5,bolsm001,delar003,False,4,-4,0.6,0.0
14281,20150913,LAN,NL,ARI,NL,4,3,greiz001,corbp001,False,1,-1,0.7,0.1
14447,20150925,LAN,NL,COL,NL,4,7,bolsm001,haled001,True,-3,3,0.7,-1.5
14462,20150926,LAN,NL,COL,NL,6,8,andeb004,kendk001,True,-2,2,0.7,-0.9
14477,20150927,LAN,NL,COL,NL,5,12,wooda002,rusic001,True,-7,7,0.1,0.1
14490,20150928,LAN,NL,SFN,NL,2,3,greiz001,peavj001,True,-1,1,-0.8,2.3
14503,20150929,LAN,NL,SFN,NL,8,0,kersc001,bumgm001,False,8,-8,-1.3,0.7
14521,20150930,LAN,NL,SFN,NL,0,5,bolsm001,leakm001,True,-5,5,-0.7,0.4
14533,20151001,LAN,NL,SFN,NL,3,2,andeb004,hudst001,False,1,-1,-1.4,-0.4
14591,20160404,LAN,NL,SDN,NL,15,0,kersc001,rosst001,False,15,-15,-1.2,-2.1
14603,20160405,LAN,NL,SDN,NL,3,0,kazms001,shiej002,False,3,-3,1.1,-2.2
14616,20160406,LAN,NL,SDN,NL,7,0,maedk001,casha001,False,7,-7,1.0,-3.0
14623,20160407,LAN,NL,SFN,NL,6,12,wooda002,peavj001,True,-6,6,1.6,-0.8
14638,20160408,LAN,NL,SFN,NL,2,3,strir001,cainm001,True,-1,1,1.3,-0.1
14651,20160409,LAN,NL,SFN,NL,3,2,kersc001,bumgm001,False,1,-1,1.4,-0.6
14663,20160410,LAN,NL,SFN,NL,6,9,kazms001,cuetj001,True,-3,3,2.2,-0.4
14775,20160419,LAN,NL,ATL,NL,1,8,wooda002,perew001,True,-7,7,2.0,-0.5
14789,20160420,LAN,NL,ATL,NL,5,3,strir001,tehej001,False,2,-2,0.5,-0.4
14804,20160421,LAN,NL,ATL,NL,2,1,kersc001,wislm001,False,1,-1,1.2,-0.9
14820,20160422,LAN,NL,COL,NL,5,7,kazms001,grayj003,True,-2,2,1.2,0.1
14835,20160423,LAN,NL,COL,NL,4,1,maedk001,chatt001,False,3,-3,-0.5,-0.5
14850,20160424,LAN,NL,COL,NL,12,10,wooda002,lylej001,False,2,-2,-0.5,-0.9
14964,20160503,LAN,NL,TBA,AL,10,5,kazms001,moorm003,False,5,-5,-1.0,-0.6
14979,20160504,LAN,NL,TBA,AL,5,8,wooda002,smyld001,True,-3,3,0.1,-0.2
15005,20160506,LAN,NL,TOR,AL,2,5,maedk001,strom001,True,-3,3,-0.1,0.9
15021,20160507,LAN,NL,TOR,AL,6,2,kersc001,dickr001,False,4,-4,-0.5,-0.1
15036,20160508,LAN,NL,TOR,AL,4,2,strir001,estrm001,False,2,-2,0.2,-0.6
15162,20160518,LAN,NL,ANA,AL,1,8,bolsm001,tropn001,True,-7,7,1.1,0.0
15178,20160519,LAN,NL,ANA,AL,4,7,strir001,chacj001,True,-3,3,0.2,-0.2
15201,20160520,LAN,NL,SDN,NL,6,7,kazms001,friec001,True,-1,1,-0.2,-0.5
15216,20160521,LAN,NL,SDN,NL,2,3,wooda002,vargc002,True,-1,1,-0.1,-0.7
15230,20160522,LAN,NL,SDN,NL,9,5,maedk001,rea-c001,False,4,-4,-0.5,-0.9
15295,20160527,LAN,NL,NYN,NL,5,6,uriaj001,degrj001,True,-1,1,-0.3,0.1
15310,20160528,LAN,NL,NYN,NL,9,1,maedk001,syndn001,False,8,-8,-0.9,-1.0
15325,20160529,LAN,NL,NYN,NL,4,2,kersc001,colob001,False,2,-2,0.2,-0.9
15336,20160530,LAN,NL,CHN,NL,0,2,wooda002,hammj002,True,-2,2,0.7,2.1
15351,20160531,LAN,NL,CHN,NL,5,0,kazms001,arrij001,False,5,-5,0.1,1.5
15365,20160601,LAN,NL,CHN,NL,1,2,bolsm001,lestj001,True,-1,1,0.4,1.9
15378,20160602,LAN,NL,CHN,NL,2,7,uriaj001,hendk001,True,-5,5,1.0,2.5
15490,20160610,LAN,NL,SFN,NL,3,2,kersc001,cuetj001,False,1,-1,0.8,0.3
15505,20160611,LAN,NL,SFN,NL,4,5,kazms001,samaj001,True,-1,1,1.0,0.3
15520,20160612,LAN,NL,SFN,NL,1,2,uriaj001,peavj001,True,-1,1,1.0,1.1
15527,20160613,LAN,NL,ARI,NL,2,3,bolsm001,greiz001,True,-1,1,0.5,0.2
15539,20160614,LAN,NL,ARI,NL,7,4,maedk001,brada001,False,3,-3,0.5,-0.4
15553,20160615,LAN,NL,ARI,NL,3,2,kersc001,corbp001,False,1,-1,0.0,0.0
15679,20160624,LAN,NL,PIT,NL,6,8,tepen001,tailj001,True,-2,2,-0.1,-2.5
15695,20160625,LAN,NL,PIT,NL,1,6,maedk001,lockj001,True,-5,5,-0.1,-2.2
15710,20160626,LAN,NL,PIT,NL,3,4,kersc001,kuhlc001,True,-1,1,-1.1,-2.0
15720,20160627,LAN,NL,PIT,NL,5,4,kazms001,lirif001,False,1,-1,-1.1,-1.5
15734,20160628,LAN,NL,MIL,NL,6,5,uriaj001,andec001,False,1,-1,-0.5,0.7
15749,20160629,LAN,NL,MIL,NL,0,7,stewb001,guerj003,True,-7,7,-0.5,1.3
15760,20160630,LAN,NL,MIL,NL,8,1,maedk001,daviz001,False,7,-7,-1.1,0.2
15917,20160715,LAN,NL,ARI,NL,13,7,norrb001,corbp001,False,6,-6,-0.3,-2.7
15932,20160716,LAN,NL,ARI,NL,1,2,mccab001,brada001,True,-1,1,0.4,-1.8
15947,20160717,LAN,NL,ARI,NL,5,6,maedk001,ray-r002,True,-1,1,0.0,-1.6
15979,20160719,LAN,NL,WAS,NL,8,4,kazms001,loper003,False,4,-4,-0.2,1.1
15995,20160720,LAN,NL,WAS,NL,1,8,norrb001,gonzg003,True,-7,7,0.4,1.7
16004,20160721,LAN,NL,WAS,NL,6,3,uriaj001,stras001,False,3,-3,0.2,1.9
16018,20160722,LAN,NL,SLN,NL,3,4,mccab001,wachm001,True,-1,1,0.6,1.6
16033,20160723,LAN,NL,SLN,NL,7,2,maedk001,leakm001,False,5,-5,0.4,1.3
16048,20160724,LAN,NL,SLN,NL,9,6,kazms001,mayem001,False,3,-3,0.8,0.6
16164,20160802,LAN,NL,COL,NL,3,7,mccab001,grayj003,True,-4,4,1.8,0.2
16180,20160803,LAN,NL,COL,NL,2,12,stewb001,andet002,True,-10,10,0.7,0.7
16193,20160804,LAN,NL,COL,NL,4,2,maedk001,chatt001,False,2,-2,-0.9,1.2
16358,20160816,LAN,NL,PHI,NL,15,5,maedk001,velav001,False,10,-10,-0.6,-0.1
16373,20160817,LAN,NL,PHI,NL,7,2,kazms001,thomj007,False,5,-5,0.5,-0.5
16383,20160818,LAN,NL,PHI,NL,4,5,strir001,eickj001,True,-1,1,0.6,-0.7
16395,20160819,LAN,NL,CIN,NL,2,9,norrb001,adlet001,True,-7,7,1.2,2.1
16410,20160820,LAN,NL,CIN,NL,1,11,andeb004,finnb001,True,-10,10,0.2,2.6
16425,20160821,LAN,NL,CIN,NL,4,0,uriaj001,desca001,False,4,-4,-0.7,2.3
16436,20160822,LAN,NL,CIN,NL,18,9,kazms001,bailh001,False,9,-9,-0.8,1.2
16535,20160829,LAN,NL,COL,NL,1,8,maedk001,grayj003,True,-7,7,-0.2,0.7
16563,20160831,LAN,NL,COL,NL,0,7,strir001,andet002,True,-7,7,-0.5,1.7
16564,20160831,LAN,NL,COL,NL,10,8,norrb001,hoffj003,False,2,-2,-0.2,1.6
16680,20160909,LAN,NL,MIA,NL,1,4,kersc001,fernj003,True,-3,3,-0.2,0.1
16695,20160910,LAN,NL,MIA,NL,5,0,hillr001,koeht001,False,5,-5,-1.5,-0.3
16710,20160911,LAN,NL,MIA,NL,0,3,maedk001,urenj001,True,-3,3,-1.5,-0.3
